applicant_id,gender,race,age,education,experience_years,skill_score,interview_score,hired
621,Male,White,32,Master,6,59,60,1
622,Male,Asian,37,PhD,7,72,100,1
623,Male,Hispanic,30,High School,7,62,78,1
624,Male,Hispanic,24,Bachelor,8,58,60,0
625,Male,White,21,Bachelor,7,62,73,1
626,Male,Hispanic,24,High School,11,91,24,1
627,Male,White,31,Bachelor,14,67,85,1
628,Female,White,37,Bachelor,3,50,100,1
629,Male,White,45,Bachelor,6,47,23,1
630,Male,White,30,Master,12,100,59,1
631,Female,Hispanic,26,Master,0,66,62,1
632,Female,Black,21,High School,0,76,82,0
633,Male,White,39,Master,9,58,100,1
634,Male,White,48,Master,10,74,72,1
635,Male,White,47,Master,4,91,100,1
636,Male,White,42,Bachelor,5,60,68,0
637,Male,Black,41,Master,4,76,74,0
638,Male,Hispanic,51,Master,3,48,71,1
639,Male,White,38,Bachelor,11,100,89,0
640,Male,White,41,Bachelor,2,74,56,1
641,Male,Black,31,PhD,6,63,81,1
642,Male,Hispanic,21,Master,3,65,40,0
643,Male,White,28,PhD,0,62,59,1
644,Male,White,34,Master,12,63,52,1
645,Male,Black,35,Bachelor,5,33,66,0
646,Female,White,54,High School,8,68,58,0
647,Male,White,35,Bachelor,0,67,87,1
648,Female,Hispanic,46,PhD,4,77,47,0
649,Female,Black,30,Bachelor,11,62,30,0
650,Male,Black,31,High School,20,58,37,0
651,Male,Hispanic,21,Master,0,69,84,1
652,Male,Black,27,Master,6,45,45,0
653,Male,White,40,Bachelor,10,72,72,1
654,Female,White,35,Bachelor,4,42,59,0
655,Male,White,44,Bachelor,12,86,81,1
656,Male,White,36,High School,3,80,60,1
657,Male,Black,31,Master,8,56,100,1
658,Male,Hispanic,56,Bachelor,5,79,100,0
659,Female,Asian,34,Master,14,71,58,1
660,Male,Black,46,Master,4,54,55,1
661,Male,White,30,Master,6,39,100,1
662,Female,White,42,Bachelor,12,74,43,1
663,Male,Hispanic,44,Bachelor,2,58,63,1
664,Male,Black,37,Bachelor,8,86,65,1
665,Male,Black,21,Bachelor,0,70,64,0
666,Male,Hispanic,35,Master,2,59,30,0
667,Male,Black,47,Bachelor,9,96,74,0
668,Male,Hispanic,40,Master,3,78,45,1
669,Male,White,39,High School,5,20,93,0
670,Male,Hispanic,21,High School,10,62,35,1
671,Male,Hispanic,27,PhD,5,49,66,1
672,Female,White,39,Bachelor,12,58,20,1
673,Male,Black,39,Bachelor,9,67,21,0
674,Male,White,47,Bachelor,10,75,48,1
675,Male,Asian,33,Bachelor,14,73,51,1
676,Female,White,39,Master,9,86,94,1
677,Male,Black,35,High School,15,79,64,1
678,Male,White,25,Bachelor,12,78,90,0
679,Female,Black,21,Bachelor,5,73,57,0
680,Female,White,39,PhD,14,89,77,1
681,Female,White,36,Bachelor,9,65,50,1
682,Male,White,28,High School,6,65,49,0
683,Male,Asian,21,Bachelor,9,41,28,0
684,Female,White,41,High School,13,85,71,1
685,Female,White,32,Bachelor,10,68,70,1
686,Male,Hispanic,40,High School,17,100,80,0
687,Male,White,53,Bachelor,13,63,69,0
688,Male,Asian,21,High School,10,71,100,1
689,Female,White,28,Bachelor,2,78,68,0
690,Male,Black,32,PhD,7,53,84,0
691,Male,White,49,Master,8,75,58,1
692,Male,White,21,High School,11,70,46,0
693,Male,Black,54,Bachelor,11,65,79,0
694,Male,Black,36,Master,8,87,63,0
695,Male,Hispanic,34,Master,8,56,81,0
696,Male,White,33,High School,11,74,72,1
697,Male,White,30,Master,3,91,49,0
698,Male,White,45,Bachelor,16,59,86,1
699,Male,Asian,24,Bachelor,0,65,47,1
700,Male,White,38,PhD,15,100,77,1
701,Male,White,31,Master,7,77,90,1
702,Male,White,27,Master,13,62,57,1
703,Male,Black,60,Bachelor,9,82,88,0
704,Male,White,39,Bachelor,9,61,72,0
705,Male,Asian,41,Bachelor,10,46,82,1
706,Female,White,46,Bachelor,12,90,48,0
707,Male,Hispanic,21,Bachelor,6,53,69,0
708,Female,White,52,Bachelor,13,100,36,1
709,Male,Black,21,High School,2,62,99,1
710,Female,Asian,27,Bachelor,7,100,24,1
711,Female,White,30,Master,12,49,57,1
712,Male,Asian,40,PhD,12,85,46,1
713,Male,White,37,Bachelor,10,77,78,1
714,Male,Asian,33,Bachelor,6,82,100,0
715,Male,Black,34,High School,12,84,78,0
716,Female,White,25,PhD,4,62,100,1
717,Female,White,21,Bachelor,16,50,37,0
718,Female,White,42,Master,7,69,38,1
719,Male,White,41,Master,0,73,47,1
720,Female,White,50,Bachelor,2,62,67,1
721,Female,White,27,Bachelor,8,74,44,1
722,Male,White,41,PhD,8,74,49,1
723,Male,Hispanic,32,High School,17,56,77,1
724,Female,White,46,Master,2,75,40,0
725,Male,White,45,PhD,8,65,42,1
726,Female,Black,37,Bachelor,2,59,57,1
727,Male,White,31,Master,5,81,58,1
728,Female,White,44,PhD,16,58,85,1
729,Male,White,41,Master,2,63,46,1
730,Male,Asian,28,Bachelor,10,71,50,1
731,Male,Hispanic,21,Bachelor,9,90,76,1
732,Female,White,32,High School,7,72,81,1
733,Female,Black,50,Master,10,77,93,1
734,Male,White,46,Master,2,65,74,1
735,Male,Black,23,Bachelor,16,68,67,0
736,Female,Black,23,Bachelor,17,69,76,0
737,Male,Black,47,High School,8,74,59,1
738,Female,White,23,Master,20,65,59,1
739,Male,White,40,Master,6,90,29,1
740,Male,White,28,PhD,10,64,82,1
741,Male,Hispanic,51,Master,15,44,69,0
742,Male,Black,27,Master,5,100,80,1
743,Female,Hispanic,46,Master,1,65,10,0
744,Male,Asian,36,Bachelor,0,89,64,1
745,Male,White,37,Bachelor,18,91,47,1
746,Female,Black,21,PhD,5,84,95,0
747,Male,Black,21,Master,7,67,77,1
748,Male,Asian,32,Bachelor,2,74,69,1
749,Female,Asian,37,High School,12,50,56,1
750,Female,Black,23,Bachelor,4,99,72,0
751,Male,White,24,Bachelor,5,57,46,0
752,Female,Hispanic,40,Bachelor,9,66,63,1
753,Female,White,40,Bachelor,2,71,53,1
754,Male,Hispanic,33,Bachelor,7,68,100,0
755,Male,Asian,42,High School,15,60,94,1
756,Female,White,23,Master,10,90,86,1
757,Female,Black,31,Bachelor,8,84,35,0
758,Male,White,51,Bachelor,9,74,82,1
759,Female,White,35,High School,6,64,68,1
760,Female,White,36,Bachelor,17,85,89,1
761,Male,Hispanic,58,Bachelor,3,63,71,1
762,Male,Asian,21,Master,9,93,64,1
763,Male,Asian,42,Master,8,71,69,1
764,Female,White,51,Bachelor,13,88,28,0
765,Male,Hispanic,31,Bachelor,13,68,49,1
766,Male,Hispanic,43,Bachelor,7,71,72,1
767,Female,White,25,PhD,9,88,87,1
768,Female,White,28,PhD,9,100,53,1
769,Male,White,38,Bachelor,0,93,64,1
770,Female,Asian,42,Master,0,83,32,0
771,Male,Black,46,Master,4,78,94,1
772,Female,Black,50,Master,5,62,87,0
773,Male,White,34,Master,2,74,78,1
774,Male,Black,46,PhD,11,56,73,0
775,Female,White,31,Bachelor,8,75,96,0
776,Male,White,44,Bachelor,6,76,48,1
777,Male,Black,37,Master,1,40,46,0
778,Female,White,39,Master,7,70,86,1
779,Female,Hispanic,39,Master,0,76,84,0
780,Female,White,21,Bachelor,7,68,41,1
781,Female,Black,23,Bachelor,8,75,54,0
782,Male,White,36,High School,9,49,98,1
783,Male,Black,21,Bachelor,0,58,73,0
784,Male,White,43,Bachelor,9,85,80,1
785,Male,White,43,PhD,2,70,41,1
786,Female,Asian,38,Bachelor,3,75,78,0
787,Male,White,23,Master,11,61,36,1
788,Male,Hispanic,48,Bachelor,18,70,25,1
789,Male,Asian,55,Master,8,35,79,1
790,Female,White,36,Bachelor,3,82,93,1
791,Male,White,40,Master,8,97,59,1
792,Male,Black,37,Bachelor,12,54,54,0
793,Male,Asian,40,Bachelor,11,55,99,1
794,Male,Asian,33,Bachelor,21,76,61,1
795,Male,White,34,Bachelor,4,92,63,1
796,Female,Hispanic,44,PhD,9,69,98,1
797,Female,White,58,Master,15,51,57,1
798,Male,Asian,21,PhD,15,66,51,0
799,Female,Asian,33,Master,0,54,81,1
800,Female,White,23,PhD,7,59,50,1
801,Female,White,50,Master,15,65,62,1
802,Male,White,29,Bachelor,22,56,38,1
803,Male,White,21,Bachelor,11,58,68,1
804,Male,Hispanic,41,Bachelor,6,71,66,1
805,Male,White,52,High School,2,73,84,0
806,Female,White,41,High School,19,48,82,1
807,Female,White,37,High School,11,75,76,1
808,Female,Asian,39,Master,3,64,72,0
809,Male,Black,49,Bachelor,6,80,63,0
810,Male,White,26,Bachelor,9,81,77,1
811,Female,White,33,Master,10,61,42,0
812,Female,Asian,30,Master,3,79,18,1
813,Male,Hispanic,23,PhD,4,57,88,1
814,Female,White,31,Bachelor,0,89,78,1
815,Female,White,46,Bachelor,13,58,62,1
816,Male,White,40,Bachelor,6,75,86,1
817,Male,White,41,Bachelor,10,67,50,1
818,Male,Black,36,Bachelor,15,54,50,1
819,Male,Asian,40,Bachelor,9,83,48,1
820,Male,White,26,PhD,7,60,76,0
821,Female,Hispanic,31,High School,8,44,33,0
822,Male,White,36,High School,8,26,49,0
823,Male,Black,37,High School,14,56,70,0
824,Male,Hispanic,38,Master,9,90,40,1
825,Male,White,33,Bachelor,5,88,51,1
826,Female,White,31,Bachelor,13,59,20,1
827,Male,Black,65,High School,14,64,77,0
828,Male,White,44,Bachelor,1,63,51,0
829,Female,White,39,High School,15,49,43,1
830,Male,White,32,Bachelor,9,55,39,1
831,Male,Asian,30,High School,9,84,56,1
832,Male,White,33,Master,13,77,33,1
833,Male,Hispanic,37,Bachelor,5,74,100,1
834,Male,White,21,Master,12,49,17,0
835,Male,Hispanic,21,Bachelor,6,71,55,1
836,Male,Black,28,Bachelor,0,35,67,1
837,Female,Hispanic,37,High School,3,82,49,0
838,Male,White,32,Bachelor,10,73,69,0
839,Male,Black,49,Bachelor,3,49,49,1
840,Female,Black,21,Bachelor,16,94,95,0
841,Male,White,27,Master,13,43,42,1
842,Female,White,50,Master,14,77,17,1
843,Male,White,36,Master,8,78,39,1
844,Female,White,43,High School,9,51,72,1
845,Male,Hispanic,55,Bachelor,2,69,62,0
846,Male,White,28,High School,12,45,80,1
847,Male,White,34,Master,9,27,75,1
848,Female,Hispanic,32,Bachelor,10,53,52,1
849,Male,White,21,High School,16,60,55,0
850,Male,White,31,Master,4,79,57,1
851,Male,White,43,Bachelor,7,71,100,1
852,Female,Asian,40,Bachelor,9,71,78,0
853,Male,Hispanic,41,High School,3,54,100,0
854,Female,Hispanic,31,Bachelor,7,62,81,1
855,Male,White,28,PhD,10,56,63,0
856,Male,Hispanic,47,Bachelor,6,51,44,1
857,Male,White,30,PhD,14,61,69,1
858,Male,White,37,High School,0,71,63,1
859,Male,White,36,Bachelor,13,61,63,1
860,Male,Black,49,Master,11,65,60,1
861,Female,White,44,Bachelor,5,80,23,1
862,Male,White,22,High School,3,62,90,1
863,Male,White,23,Bachelor,0,49,63,1
864,Male,White,40,Bachelor,4,78,36,0
865,Male,Black,34,Master,13,73,74,0
866,Male,White,30,Master,7,74,47,1
867,Male,Hispanic,45,Master,13,79,76,1
868,Male,White,36,Master,4,76,82,1
869,Female,Hispanic,35,Bachelor,11,70,85,1
870,Female,Black,42,Bachelor,4,100,61,0
871,Male,White,31,Master,3,50,56,1
872,Male,White,50,PhD,7,61,52,1
873,Female,Black,27,High School,4,84,50,0
874,Male,Hispanic,41,Bachelor,0,72,64,0
875,Male,White,49,Bachelor,7,81,60,1
876,Male,White,21,Bachelor,8,72,48,1
877,Female,Hispanic,31,Bachelor,14,90,42,1
878,Female,Black,46,Bachelor,12,54,62,0
879,Male,White,46,High School,14,90,56,1
880,Male,White,33,Master,11,87,42,1
881,Male,White,27,Master,9,51,81,1
882,Female,Black,44,PhD,1,79,100,1
883,Male,White,46,High School,8,69,84,1
884,Male,Asian,23,Bachelor,10,60,50,0
885,Female,White,22,Bachelor,15,41,63,0
886,Male,White,37,Bachelor,11,54,95,1
887,Female,Black,41,Bachelor,14,80,41,0
888,Male,Asian,32,Master,2,82,80,0
889,Male,Hispanic,41,High School,6,66,36,0
890,Male,White,27,PhD,10,82,98,1
891,Female,Black,21,Master,13,84,56,1
892,Female,Black,30,Master,7,72,100,1
893,Female,White,35,Master,7,59,99,0
894,Male,White,32,Bachelor,11,76,62,1
895,Female,White,23,Master,2,77,50,1
896,Male,White,21,Bachelor,16,80,68,0
897,Male,Asian,29,Master,3,82,61,1
898,Female,White,43,High School,0,49,56,0
899,Male,Asian,47,Bachelor,8,62,31,0
900,Male,White,46,Bachelor,16,41,54,0
901,Male,Black,26,Bachelor,10,81,42,0
902,Male,White,23,Bachelor,11,66,76,0
903,Male,White,39,Bachelor,8,76,84,1
904,Male,White,41,Master,7,47,79,1
905,Male,White,39,Bachelor,0,91,71,1
906,Female,Black,21,Bachelor,0,52,47,0
907,Female,White,26,Bachelor,8,81,69,1
908,Male,Hispanic,34,Bachelor,14,71,80,1
909,Male,White,39,Bachelor,9,67,53,1
910,Male,White,42,Master,11,65,67,1
911,Male,White,36,High School,15,60,62,1
912,Male,Asian,38,Bachelor,9,89,98,1
913,Female,Black,35,Bachelor,7,70,82,1
914,Male,White,41,Bachelor,3,50,77,1
915,Male,White,38,Bachelor,18,64,30,1
916,Male,White,35,Master,10,71,68,1
917,Male,Asian,32,Bachelor,3,83,61,1
918,Female,Black,35,Bachelor,2,60,61,0
919,Female,White,39,Bachelor,14,61,33,0
920,Male,Black,37,Bachelor,2,70,43,0
921,Female,White,38,Master,17,83,63,0
922,Male,Asian,48,Bachelor,0,49,87,1
923,Female,White,37,Bachelor,15,77,53,0
924,Female,Black,28,Master,10,63,57,0
925,Male,White,43,Bachelor,8,65,100,0
926,Male,Black,21,Master,7,100,59,1
927,Male,Hispanic,24,Bachelor,17,67,62,1
928,Male,Black,38,Bachelor,11,81,62,1
929,Female,Black,40,Master,3,80,38,0
930,Male,Hispanic,22,Master,0,52,76,0
931,Male,White,31,Bachelor,8,42,51,1
932,Female,White,28,Master,7,82,64,1
933,Female,White,30,Bachelor,0,53,73,0
934,Male,Asian,44,Bachelor,7,45,100,0
935,Male,White,42,High School,5,85,38,0
936,Male,Hispanic,34,High School,8,54,82,0
937,Male,Black,29,Master,11,58,82,1
938,Female,White,21,High School,15,99,52,1
939,Male,White,49,High School,12,45,76,0
940,Male,White,40,Master,4,51,97,1
941,Male,White,27,High School,9,63,49,0
942,Male,White,42,Bachelor,8,66,69,1
943,Female,White,34,Bachelor,1,56,73,1
944,Female,Hispanic,32,Bachelor,9,52,75,1
945,Male,Asian,39,Master,17,92,80,1
946,Male,White,27,Bachelor,8,73,68,1
947,Male,White,31,Bachelor,0,78,75,0
948,Female,White,36,Master,8,67,46,0
949,Female,Black,30,Bachelor,1,74,68,1
950,Male,Hispanic,41,Bachelor,12,83,55,1
951,Male,White,53,Master,10,55,40,0
952,Female,White,27,Bachelor,7,73,54,1
953,Male,Hispanic,21,Bachelor,6,80,70,0
954,Female,Black,21,High School,6,93,73,0
955,Male,White,33,Bachelor,8,99,39,1
956,Male,Black,28,High School,4,71,46,1
957,Male,White,37,Bachelor,1,87,79,1
958,Male,White,36,Master,13,29,75,1
959,Male,Hispanic,21,Bachelor,6,93,82,0
960,Female,Hispanic,21,Bachelor,8,59,92,0
961,Male,White,37,Master,9,66,75,0
962,Male,Asian,36,Bachelor,9,76,56,0
963,Male,White,30,Master,2,67,67,1
964,Male,Hispanic,21,Bachelor,0,72,98,1
965,Male,White,39,High School,5,93,100,1
966,Male,Hispanic,47,PhD,9,64,74,1
967,Female,Asian,37,Bachelor,4,53,75,0
968,Male,White,26,PhD,6,97,79,1
969,Male,Asian,35,High School,18,77,65,0
970,Male,Hispanic,21,Bachelor,0,98,88,0
971,Female,Hispanic,45,High School,4,82,85,0
972,Female,White,35,High School,17,50,72,1
973,Female,Hispanic,21,Master,7,79,58,0
974,Male,Hispanic,31,Master,4,55,34,1
975,Male,White,39,Master,13,70,79,1
976,Male,Asian,31,Bachelor,8,68,69,1
977,Male,White,32,Bachelor,6,45,50,1
978,Male,White,22,Master,8,57,42,0
979,Male,White,40,Bachelor,4,100,78,0
980,Male,Black,28,Master,2,73,32,1
981,Male,Black,21,Bachelor,7,67,70,0
982,Female,White,31,High School,2,97,81,1
983,Male,Asian,44,Master,8,64,75,1
984,Male,White,31,Master,9,68,57,1
985,Female,White,52,Master,12,84,40,0
986,Male,White,39,High School,13,63,76,1
987,Female,Black,38,Bachelor,5,58,89,0
988,Male,Asian,33,Bachelor,10,36,53,1
989,Male,Black,34,Bachelor,10,55,75,1
990,Female,Hispanic,32,Bachelor,9,55,96,0
991,Female,White,31,Master,5,72,71,0
992,Female,White,40,Bachelor,2,60,57,0
993,Male,White,25,Bachelor,10,100,85,1
994,Male,White,24,Bachelor,0,54,50,0
995,Male,White,23,PhD,6,91,39,0
996,Male,Black,55,High School,0,73,81,0
997,Female,White,40,Master,1,82,56,1
998,Male,Hispanic,38,PhD,3,81,58,1
999,Female,White,24,Master,13,36,52,1
1000,Male,White,41,PhD,11,69,55,0
1001,Male,Black,33,Master,5,66,93,1
1002,Male,White,37,Bachelor,11,53,98,1
1003,Female,Hispanic,25,Bachelor,12,76,100,1
1004,Female,Black,36,Bachelor,7,95,86,0
1005,Female,White,30,High School,1,29,74,1
1006,Female,Asian,27,Master,6,61,36,0
1007,Female,White,42,Bachelor,7,51,61,1
1008,Female,White,21,Master,1,71,100,1
1009,Male,Black,40,Bachelor,9,65,56,1
1010,Male,White,41,Bachelor,9,60,95,1
1011,Male,Hispanic,26,PhD,10,80,66,1
1012,Female,Hispanic,26,Bachelor,9,94,11,1
1013,Female,Asian,32,Master,11,100,77,1
1014,Male,White,37,Master,7,58,90,1
1015,Female,White,33,Bachelor,9,42,64,1
1016,Female,Hispanic,39,Bachelor,6,78,89,0
1017,Male,White,52,Bachelor,5,94,31,1
1018,Male,White,29,Master,14,82,37,1
1019,Female,White,21,Bachelor,0,94,69,1
1020,Male,White,43,Bachelor,12,66,74,1
1021,Female,White,51,Master,4,60,92,1
1022,Male,Hispanic,38,Bachelor,4,71,77,0
1023,Female,Hispanic,24,Master,9,65,41,0
1024,Female,White,33,Master,0,79,69,1
1025,Female,White,23,Master,3,84,77,1
1026,Male,White,41,Master,3,85,27,1
1027,Female,Hispanic,21,Bachelor,6,77,64,0
1028,Female,White,31,PhD,3,73,58,1
1029,Male,Black,24,Bachelor,16,81,51,1
1030,Female,White,36,Bachelor,16,40,74,0
1031,Male,Black,31,High School,0,73,42,1
1032,Male,White,36,PhD,10,70,73,1
1033,Male,Hispanic,35,Master,12,73,76,1
1034,Male,White,25,Master,10,68,86,1
1035,Male,Black,41,High School,4,76,42,1
1036,Female,White,34,Master,6,61,34,0
1037,Male,Black,25,Master,4,86,70,1
1038,Female,Hispanic,57,Master,5,77,59,0
1039,Male,White,39,Bachelor,1,72,100,1
1040,Male,Hispanic,33,Bachelor,7,59,74,1
1041,Male,Black,49,High School,0,82,66,0
1042,Female,White,53,Bachelor,6,73,61,1
1043,Male,White,33,Bachelor,1,58,40,1
1044,Female,White,38,Bachelor,9,69,76,1
1045,Female,Black,25,High School,4,79,63,0
1046,Male,Hispanic,33,Bachelor,9,78,63,0
1047,Male,White,33,High School,13,77,66,1
1048,Male,White,36,PhD,15,71,69,1
1049,Female,Hispanic,38,Bachelor,0,85,30,0
1050,Male,Asian,40,Bachelor,3,88,81,0
1051,Female,White,37,Bachelor,6,81,48,1
1052,Male,Asian,22,Bachelor,10,61,62,0
1053,Female,White,25,PhD,0,54,90,1
1054,Female,White,29,High School,3,61,100,0
1055,Female,Hispanic,32,Bachelor,8,99,30,1
1056,Male,White,45,PhD,8,74,65,1
1057,Female,White,23,Bachelor,9,100,70,0
1058,Male,White,31,High School,10,68,34,0
1059,Male,Hispanic,44,High School,9,66,81,1
1060,Female,Hispanic,32,High School,8,68,67,0
1061,Female,White,39,PhD,8,68,68,1
1062,Female,White,33,Bachelor,11,58,46,1
1063,Female,White,37,PhD,0,52,73,1
1064,Male,Black,32,PhD,15,77,81,1
1065,Male,White,41,Bachelor,0,85,67,1
1066,Female,Hispanic,21,High School,2,100,54,0
1067,Male,White,31,High School,6,63,56,1
1068,Male,White,37,Bachelor,11,64,69,0
1069,Male,White,40,Bachelor,0,58,65,1
1070,Male,White,49,Bachelor,7,86,83,1
1071,Male,Asian,31,Bachelor,11,82,55,0
1072,Male,White,49,PhD,12,56,40,1
1073,Male,White,28,Bachelor,4,56,72,1
1074,Male,White,48,Master,6,84,55,1
1075,Female,White,43,Master,4,75,80,1
1076,Male,White,25,High School,6,81,65,1
1077,Male,White,38,Bachelor,2,56,78,1
1078,Female,White,34,High School,3,41,44,0
1079,Male,Black,41,High School,10,56,67,1
1080,Female,White,32,Bachelor,8,80,51,0
1081,Female,White,31,Bachelor,10,100,40,1
1082,Male,Asian,48,Bachelor,9,63,47,1
1083,Male,White,34,PhD,11,100,54,1
1084,Female,White,43,High School,12,82,89,1
1085,Female,White,32,Bachelor,0,49,53,0
1086,Male,White,51,High School,3,73,39,1
1087,Male,Hispanic,28,Bachelor,6,82,67,1
1088,Male,White,28,Bachelor,7,33,65,1
1089,Female,Black,50,PhD,4,79,55,1
1090,Male,White,30,Bachelor,12,87,61,1
1091,Female,White,51,High School,17,75,84,0
1092,Female,Hispanic,43,Bachelor,8,69,78,0
1093,Male,White,33,High School,8,67,76,1
1094,Male,Black,21,Bachelor,12,66,41,0
1095,Male,White,34,Bachelor,0,52,100,1
1096,Male,Hispanic,36,High School,8,59,86,0
1097,Male,White,46,Bachelor,12,63,75,1
1098,Male,Hispanic,50,Bachelor,4,71,41,0
1099,Female,White,28,Bachelor,1,61,83,0
1100,Male,Hispanic,43,High School,7,56,54,0
1101,Male,White,42,PhD,7,81,61,1
1102,Female,Black,45,Bachelor,3,75,31,0
1103,Female,White,39,Master,18,61,40,0
1104,Female,Asian,21,Bachelor,5,77,73,0
1105,Female,White,33,Bachelor,2,63,85,0
1106,Male,White,23,Bachelor,7,70,78,1
1107,Male,White,32,Bachelor,12,84,78,1
1108,Female,White,44,High School,8,60,63,0
1109,Female,White,38,Bachelor,10,52,56,1
1110,Male,Asian,46,Master,3,67,70,0
1111,Female,Asian,38,Master,15,49,81,1
1112,Male,White,22,High School,10,65,65,0
1113,Male,Asian,21,Bachelor,13,65,89,1
1114,Male,White,36,Master,9,33,60,1
1115,Male,White,32,Master,12,77,45,1
1116,Male,Black,25,High School,3,67,64,0
1117,Male,Black,21,Master,5,87,67,1
1118,Female,Asian,27,Bachelor,14,73,63,1
1119,Male,White,33,Bachelor,15,81,90,1
1120,Male,Black,41,Bachelor,2,87,81,1
1121,Female,White,36,Master,9,68,36,0
1122,Female,White,51,PhD,5,69,95,1
1123,Female,White,24,PhD,4,46,10,0
1124,Female,Asian,43,High School,9,88,100,1
1125,Female,Hispanic,35,PhD,13,67,59,1
1126,Male,Hispanic,41,High School,10,54,61,0
1127,Male,White,30,Bachelor,6,81,63,1
1128,Male,White,45,Bachelor,10,37,72,0
1129,Male,White,37,Bachelor,6,63,64,1
1130,Male,White,28,Bachelor,10,83,62,0
1131,Female,White,34,Bachelor,14,63,91,1
1132,Male,Hispanic,32,PhD,0,59,76,1
1133,Male,White,39,Bachelor,11,63,45,1
1134,Male,White,23,Bachelor,0,39,79,1
1135,Female,White,34,PhD,14,80,75,1
1136,Male,White,38,High School,4,68,54,1
1137,Female,White,35,Bachelor,1,65,80,1
1138,Male,Asian,48,Master,11,65,61,1
1139,Male,Black,42,Bachelor,9,70,60,0
1140,Male,Hispanic,34,Master,3,79,60,1
1141,Female,White,37,High School,1,69,16,1
1142,Male,White,37,Master,7,49,54,1
1143,Female,White,39,High School,1,78,79,0
1144,Male,Hispanic,21,Bachelor,2,77,64,1
1145,Male,Hispanic,31,High School,8,73,39,0
1146,Female,White,21,Bachelor,3,86,84,1
1147,Female,White,47,Master,10,70,59,1
1148,Female,White,34,PhD,15,86,40,1
1149,Female,Black,33,Master,7,91,100,1
1150,Female,Asian,43,Bachelor,8,78,43,1
1151,Female,Black,39,PhD,18,58,82,1
1152,Female,White,23,Bachelor,2,68,49,1
1153,Female,White,34,Bachelor,13,88,67,1
1154,Female,White,31,Bachelor,13,47,46,0
1155,Male,White,21,Bachelor,12,64,40,1
1156,Female,White,28,Master,14,64,75,1
1157,Male,Hispanic,33,High School,9,57,73,0
1158,Female,Black,33,Bachelor,5,83,87,0
1159,Female,White,21,Master,13,75,64,1
1160,Male,Hispanic,46,PhD,13,59,100,1
1161,Female,White,33,Master,13,79,70,1
1162,Male,White,35,Bachelor,8,67,76,1
1163,Male,White,39,Bachelor,4,56,37,1
1164,Female,White,27,Bachelor,8,59,52,0
1165,Male,White,39,Bachelor,12,76,75,0
1166,Female,White,31,PhD,13,84,63,1
1167,Female,White,26,PhD,5,62,68,1
1168,Male,Asian,40,Master,9,78,48,1
1169,Male,White,49,High School,1,93,67,0
1170,Male,White,42,Master,12,51,67,1
1171,Male,White,44,PhD,4,75,41,1
1172,Female,Black,29,Bachelor,11,82,77,1
1173,Female,White,21,Bachelor,2,68,30,0
1174,Male,Hispanic,49,Master,13,88,68,1
1175,Female,White,55,Bachelor,9,100,100,1
1176,Male,White,50,PhD,4,75,78,1
